"TIME","RPM","BaroPressure","BoostPressureDesired","BoostPressureActual","BoostFrequencyValveDutyCycle","MassAirFlow","IntakeAirTemperature","AcceleratorPedalPosition","ThrottlePlateAngle","IgnitionRetardCyl1","IgnitionRetardCyl2","IgnitionRetardCyl3","IgnitionRetardCyl4","IgnitionRetardCyl5","IgnitionRetardCyl6","IgnitionTimingAngleOverall","KnockVoltCyl1","KnockVoltCyl2","KnockVoltCyl3","KnockVoltCyl4","KnockVoltCyl5","KnockVoltCyl6","VehicleSpeed","Gear","AirFuelRatioDesired","FuelInjectorOnTime","EGTbank1","EGTbank2","EGTbank1OXS","EGTbank2OXS","OXSVoltS1B1","OXSVoltS1B2","EngineLoadSpecified","EngineLoadCorrectedSpecified","EngineLoadDesired","EngineLoad"
"21070","2114.25","981.3671875","980.4296875","1032.9296875","0","21.95333984375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27","2.886","1.794","2.262","2.106","2.574","1.638","54.0835660335953","6","1","3.02015625","1733.66796875","1733.6328125","455","455",".655",".17","180.169172932331","176.40977443609","34.8449248120301","35.0093984962406"
"21150","2118","981.3671875","980.46875","1033.75","0","21.7590625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.794","2.262","2.106","2.574","1.638","54.1029838833516","6","1","3.0015625","1733.66796875","1733.6328125","460","460",".635",".535","180.00469924812","176.268796992481","34.9154135338346","35.2678571428571"
"21220","2119.25","980.1171875","980.46875","1034.8828125","0","21.45376953125","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.886","1.872","2.262","2.106","2.574","1.56","54.1321106579859","6","1","2.96703125","1733.66796875","1733.6328125","460","460",".665",".68","180.263157894737","176.503759398496","34.9154135338346","35.0563909774436"
"21290","2118.25","980.1171875","980.4296875","1034.84375","0","22.00884765625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.872","2.34","2.028","2.574","1.716","54.1466740453031","6","1","2.9378125","1733.66796875","1733.6328125","460","460",".65",".71","180.00469924812","176.268796992481","34.9389097744361","35.1503759398496"
"21360","2120.75","980.1171875","980.4296875","1036.2890625","0","22.06435546875","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.872","2.34","2.028","2.574","1.716","54.1612374326203","6","1","2.93515625","1733.66796875","1733.6328125","460","460",".66",".685","180.357142857143","176.597744360902","34.8214285714286","35.4088345864662"
"21430","2124.75","980.1171875","980.4296875","1036.25","0","21.56478515625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.872","2.34","2.028","2.574","1.56","54.1758008199375","6","1","2.8475","1733.66796875","1733.6328125","460","460",".615",".69","179.957706766917","176.221804511278","34.9154135338346","35.0563909774436"
"21500","2124","978.90625","980.4296875","1035.15625","0","21.56478515625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.794","2.34","1.872","2.652","1.56","54.1952186696938","6","1","2.9484375","1733.66796875","1733.6328125","460","460",".17",".71","180.47462406015","176.668233082707","34.8684210526316","35.1973684210526"
"21571","2122.25","980.1171875","980.4296875","1037.34375","0","20.84318359375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.872","2.418","1.95","2.652","1.482","54.2097820570109","6","1","2.8740625","1733.66796875","1733.6328125","460","460",".145",".71","180.169172932331","176.40977443609","34.9859022556391","34.6334586466165"
"21641","2124.25","980.1171875","980.4296875","1036.875","0","22.092109375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.872","2.418","1.95","2.652","1.482","54.2340543692063","6","1","2.985625","1733.66796875","1733.6328125","460","460",".24",".68","180.451127819549","176.668233082707","34.8449248120301","34.9154135338346"
"21711","2124.75","980.1171875","980.4296875","1037.5","0","21.56478515625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.964","1.872","2.496","1.872","2.574","1.404","54.2534722189625","6","1","2.9803125","1733.66796875","1733.6328125","460","460",".115",".615","180.451127819549","176.644736842105","34.9389097744361","35.1973684210526"
"21821","2121.75","980.1171875","980.4296875","1037.5390625","0","21.67580078125","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.964","1.95","2.574","1.794","2.418","1.404","54.2728900687188","6","1","3.00953125","1733.66796875","1733.6328125","460","460",".435",".35","180.47462406015","176.668233082707","34.9389097744361","35.2678571428571"
"21891","2125","981.3671875","980.4296875","1037.6171875","0","21.06521484375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.794","2.574","1.794","2.496","1.56","54.2825989935969","6","1","2.9590625","1733.66796875","1733.6328125","460","460",".64",".115","180.451127819549","176.644736842105","34.8919172932331","35.1738721804511"
"21961","2127.5","981.3671875","980.4296875","1039.6875","0","21.09296875","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.794","2.574","1.794","2.496","1.56","54.3068713057922","6","1","2.921875","1733.66796875","1733.6328125","460","460",".7",".23","180.568609022556","176.762218045113","34.9624060150376","34.7744360902256"
"22031","2127.25","980.1171875","980.4296875","1038.1640625","0","21.78681640625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.872","2.574","1.95","2.652","1.56","54.3262891555484","6","1","3.0175","1733.66796875","1733.6328125","460","460",".68",".64","180.78007518797","176.950187969925","34.8919172932331","35.3383458646617"
"22101","2127.5","980.1171875","980.4296875","1039.2578125","0","21.28724609375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.73","2.028","2.574","1.794","2.808","1.638","54.3554159301828","6","1","2.87140625","1733.66796875","1733.6328125","460","460",".68",".45","180.78007518797","176.950187969925","34.9389097744361","34.8449248120301"
"22171","2131.75","980.1171875","980.4296875","1040.1953125","0","21.06521484375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.73","2.028","2.574","1.794","2.808","1.638","54.3748337799391","6","1","2.83953125","1733.66796875","1733.6328125","460","460",".655",".64","181.015037593985","177.161654135338","34.8919172932331","34.421992481203"
"22242","2133","981.3671875","980.4296875","1039.21875","0","21.7035546875","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.574","2.028","2.496","1.794","2.808","1.638","54.3893971672563","6","1","2.93515625","1733.66796875","1733.6328125","460","460",".165",".61","180.968045112782","177.138157894737","34.9154135338346","34.7509398496241"
"22312","2134.25","980.1171875","980.4296875","1039.453125","0","21.12072265625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.652","2.028","2.418","1.794","2.652","1.794","54.4136694794516","6","1","2.9059375","1733.66796875","1733.6328125","460","460",".11",".37","181.367481203008","177.467105263158","34.8919172932331","34.7039473684211"
"22382","2133.25","980.1171875","980.4296875","1040.2734375","0","21.56478515625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","2.028","2.418","1.95","2.574","1.794","54.4330873292078","6","1","2.964375","1733.66796875","1733.6328125","465","465",".105",".565","180.827067669173","176.997180451128","34.9624060150376","34.8449248120301"
"22452","2132.75","980.1171875","980.4296875","1040.234375","0","21.8145703125","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.808","2.028","2.418","1.95","2.574","1.794","54.4573596414031","6","1","3.006875","1733.66796875","1733.6328125","465","465",".12",".28","181.343984962406","177.443609022556","34.9389097744361","35.1503759398496"
"22522","2130.5","980.1171875","980.4296875","1040.234375","0","21.870078125","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.808","1.95","2.418","1.95","2.418","1.638","54.4767774911594","6","1","3.0175","1733.66796875","1733.6328125","465","465",".675",".255","181.015037593985","177.161654135338","34.9624060150376","35.4088345864662"
"22592","2133.5","981.3671875","980.4296875","1040.234375","0","21.5925390625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.794","2.34","2.106","2.574","1.56","54.5010498033547","6","1","2.985625","1733.66796875","1733.6328125","465","465",".685",".49","181.578947368421","177.65507518797","34.8684210526316","35.1503759398496"
"22662","2137.5","981.3671875","980.4296875","1040.234375","0","21.84232421875","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.886","1.794","2.34","2.106","2.574","1.56","54.52532211555","6","1","3.006875","1733.66796875","1733.6328125","465","465",".68",".685","181.649436090226","177.678571428571","34.8684210526316","35.3383458646617"
"22732","2138.5","981.3671875","980.4296875","1040.234375","0","21.06521484375","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","27.75","2.73","1.716","2.34","2.028","2.418","1.56","54.5690122775016","6","1","2.94578125","1733.66796875","1733.6328125","465","465",".69",".695","181.71992481203","177.772556390977","34.8919172932331","34.8919172932331"
"22802","2141","980.1171875","980.4296875","1040.546875","0","22.314140625","71.15","22.1225299458305","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.716","2.496","2.106","2.418","1.638","54.5981390521359","6","1","2.95375","1733.66796875","1733.6328125","465","465",".69",".685","181.602443609023","177.65507518797","34.8919172932331","35.4323308270677"
"22872","2141","980.1171875","980.4296875","1040.3125","0","22.06435546875","71.15","21.7624170290684","10.9803921568627","0","0","0","0","0","0","28.5","2.808","1.716","2.496","2.106","2.418","1.638","54.6272658267703","6","1","2.921875","1733.66796875","1733.6328125","465","465",".7",".665","181.71992481203","177.772556390977","34.0695488721804","35.3618421052632"
"22943","2139.25","980.1171875","980.4296875","1042.5390625","0","21.62029296875","71.15","21.7624170290684","10.5882352941176","0","0","0","0","0","0","28.5","2.808","1.638","2.34","1.95","2.34","1.794","54.6466836765266","6","1","2.8528125","1733.66796875","1733.6328125","465","465",".675",".645","181.790413533835","177.81954887218","34.0460526315789","35.0093984962406"
"23013","2139.75","980.1171875","980.4296875","1042.6953125","0","20.73216796875","71.15","21.4023041123064","10.5882352941176","0","0","0","0","0","0","28.5","2.652","1.716","2.34","1.95","2.34","1.794","54.6709559887219","6","1","2.76515625","1733.66796875","1733.6328125","465","465",".585",".485","181.860902255639","177.866541353383","33.2236842105263","34.7274436090226"
"23083","2144","980.1171875","980.4296875","1042.6171875","0","19.9828125","71.15","21.4023041123064","10.1960784313726","0","0","0","0","0","0","28.5","2.808","1.716","2.34","1.794","2.418","1.716","54.6855193760391","6","1","2.74921875","1733.66796875","1733.6328125","465","465",".135",".31","181.978383458647","177.984022556391","33.2236842105263","33.7406015037594"
"23153","2141","980.1171875","980.4296875","1042.734375","0","19.8162890625","71.15","21.0421911955444","10.1960784313726","0","0","0","0","0","0","29.25","2.808","1.716","2.34","1.794","2.418","1.716","54.7097916882344","6","1","2.72265625","1733.66796875","1733.6328125","465","465",".23",".19","181.978383458647","177.984022556391","32.4483082706767","33.2236842105263"
"23223","2136.5","981.3671875","980.4296875","1040.46875","0","20.73216796875","71.15","21.0421911955444","10.1960784313726","0","0","0","0","0","0","29.25","2.73","1.716","2.496","1.872","2.34","1.716","54.7195006131125","6","1","2.81828125","1733.66796875","1733.6328125","465","465",".26",".17","181.625939849624","177.678571428571","32.4953007518797","33.2236842105263"
"23293","2139.25","980.1171875","980.4296875","1040.2734375","0","19.23345703125","71.15","20.683604180972","10.1960784313726","0","0","0","0","0","0","29.25","2.73","1.716","2.496","1.794","2.496","1.716","54.7340640004297","6","1","2.70140625","1733.66796875","1733.6328125","465","465",".11",".165","182.330827067669","178.289473684211","31.5084586466165","32.6597744360902"
"23363","2144","980.1171875","980.4296875","1040.234375","0","20.34361328125","71.15","20.683604180972","9.80392156862745","0","0","0","0","0","0","28.5","2.73","1.716","2.496","1.794","2.496","1.716","54.7437729253078","6","1","2.7678125","1733.66796875","1733.6328125","465","465",".635",".175","182.213345864662","178.195488721805","31.5789473684211","32.6832706766917"
"23433","2144.25","980.1171875","980.4296875","1040.234375","0","20.093828125","71.15","20.683604180972","9.80392156862745","0","0","0","0","0","0","29.25","2.73","1.794","2.34","1.638","2.418","1.872","54.758336312625","6","1","2.7465625","1733.66796875","1733.6328125","465","465",".64",".205","181.907894736842","177.937030075188","31.5789473684211","32.5892857142857"
"23503","2144.5","980.1171875","980.4296875","1039.8828125","0","19.0391796875","71.15","20.32349126421","9.80392156862745","0","0","0","0","0","0","29.25","2.73","1.716","2.34","1.716","2.418","1.794","54.7631907750641","6","1","2.64828125","1733.66796875","1733.6328125","465","465",".225",".195","182.02537593985","178.031015037594","30.7330827067669","32.0253759398496"
"23573","2140.75","980.1171875","980.4296875","1038.984375","0","18.78939453125","71.15","19.9633783474479","9.41176470588235","0","0","0","0","0","0","28.5","2.73","1.716","2.34","1.716","2.418","1.794","54.7728996999422","6","1","2.5553125","1733.66796875","1733.6328125","470","470",".645",".59","181.907894736842","177.913533834586","29.9342105263158","31.484962406015"
"23644","2143.75","980.1171875","980.4296875","1037.65625","0","18.2620703125","71.15","19.6032654306859","9.41176470588235","0","0","0","0","0","0","28.5","2.73","1.872","2.418","1.794","2.574","1.794","54.7826086248203","6","1","2.48625","1733.66796875","1733.6328125","470","470",".655",".7","181.907894736842","177.913533834586","29.0648496240602","30.6390977443609"
"23734","2146.75","980.1171875","980.4296875","1037.578125","0","17.62373046875","71.15","19.6032654306859","9.01960784313725","0","0","0","0","0","0","28.5","2.808","1.716","2.418","1.716","2.574","1.794","54.7874630872594","6","1","2.47828125","1733.66796875","1733.6328125","470","470",".085",".685","181.813909774436","177.843045112782","29.0883458646617","30.0516917293233"
"23804","2144","980.1171875","980.4296875","1036.25","0","17.207421875","71.15","19.2446784161135","9.01960784313725","0","0","0","0","0","0","29.25","2.808","1.716","2.418","1.872","2.418","1.638","54.7923175496984","6","1","2.4278125","1733.66796875","1733.6328125","470","470",".09",".67","182.354323308271","178.312969924812","28.1954887218045","29.2528195488722"
"23874","2138","980.1171875","980.4296875","1037.3828125","0","17.207421875","71.15","18.8845654993515","8.62745098039216","0","0","0","0","0","0","28.5","2.808","1.716","2.418","1.872","2.418","1.638","54.8020264745766","6","1","2.411875","1733.66796875","1733.6328125","470","470",".115",".63","181.696428571429","177.749060150376","27.3731203007519","28.7593984962406"
"23944","2137.5","981.3671875","980.4296875","1036.9921875","0","16.8188671875","71.15","18.8845654993515","8.62745098039216","0","0","0","0","0","0","28.5","2.73","1.716","2.418","1.716","2.496","1.638","54.8020264745766","6","1","2.38796875","1733.66796875","1733.6328125","470","470",".095",".34","182.471804511278","178.406954887218","27.2556390977444","28.171992481203"
"24014","2139.25","980.1171875","980.4296875","1034.9609375","0","16.8188671875","71.15","18.5244525825895","8.62745098039216","0","0","0","0","0","0","29.25","2.808","1.794","2.418","1.716","2.496","1.716","54.8020264745766","6","1","2.38796875","1733.66796875","1733.6328125","470","470",".085",".105","181.813909774436","177.843045112782","26.4097744360902","27.7255639097744"
"24084","2140","980.1171875","980.4296875","1034.921875","0","16.20828125","71.15","18.5244525825895","8.62745098039216","0","0","0","0","0","0","29.25","2.652","1.794","2.34","1.716","2.496","1.794","54.8020264745766","6","1","2.32421875","1733.66796875","1733.6328125","470","470",".11",".09","182.377819548872","178.336466165414","26.3157894736842","27.0911654135338"
"24154","2140.25","980.1171875","980.4296875","1033.6328125","0","15.90298828125","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","30","2.652","1.794","2.34","1.716","2.496","1.794","54.8020264745766","6","1","2.3321875","1733.66796875","1733.6328125","470","470",".15",".09","181.766917293233","177.796052631579","26.3392857142857","26.4802631578947"
"24224","2145","980.1171875","980.4296875","1032.3828125","0","16.097265625","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","30","2.574","1.794","2.34","1.716","2.652","1.638","54.7971720121375","6","1","2.3428125","1733.66796875","1733.6328125","470","470",".615",".085","182.518796992481","178.453947368421","26.2922932330827","26.3627819548872"
"24294","2148.5","980.1171875","980.390625","1031.953125","0","15.7087109375","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.872","2.34","1.794","2.574","1.638","54.8020264745766","6","1","2.30296875","1733.66796875","1733.6328125","470","470",".335",".09","181.860902255639","177.890037593985","26.3157894736842","26.3157894736842"
"24365","2146.5","980.1171875","980.390625","1031.6796875","0","16.12501953125","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.872","2.34","1.794","2.574","1.638","54.8068809370156","6","1","2.3321875","1733.66796875","1733.6328125","470","470",".61",".095","182.448308270677","178.383458646617","26.3627819548872","26.4097744360902"
"24435","2145.75","980.1171875","980.390625","1029.84375","0","15.79197265625","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.794","2.34","1.872","2.574","1.716","54.8117353994547","6","1","2.31625","1733.66796875","1733.6328125","470","470",".695",".11","181.790413533835","177.81954887218","26.4332706766917","26.1748120300752"
"24505","2138.5","980.1171875","980.390625","1029.453125","0","16.01400390625","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.638","2.184","1.716","2.574","1.794","54.8117353994547","6","1","2.32421875","1733.66796875","1733.6328125","470","470",".71",".115","182.307330827068","178.242481203008","26.3862781954887","25.9163533834586"
"24575","2136","980.1171875","980.390625","1029.609375","0","16.45806640625","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.638","2.184","1.716","2.574","1.794","54.8068809370156","6","1","2.3534375","1733.66796875","1733.6328125","470","470",".66",".15","181.71992481203","177.772556390977","26.4332706766917","26.3392857142857"
"24645","2139.25","980.1171875","980.390625","1029.453125","0","16.12501953125","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","30","2.652","1.716","2.262","1.638","2.418","1.716","54.7923175496984","6","1","2.28703125","1733.66796875","1733.6328125","470","470",".605",".245","182.307330827068","178.265977443609","26.3157894736842","26.4567669172932"
"24715","2143.25","980.1171875","980.390625","1025.7421875","0","16.319296875","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","30","2.496","1.716","2.262","1.638","2.496","1.56","54.7826086248203","6","1","2.3109375","1733.66796875","1733.6328125","470","470",".63",".645","181.602443609023","177.65507518797","26.3157894736842","26.6682330827068"
"24785","2145","980.1171875","980.390625","1026.953125","0","16.12501953125","71.15","18.5244525825895","8.23529411764706","0","0","0","0","0","0","29.25","2.496","1.716","2.262","1.638","2.496","1.56","54.7777541623813","6","1","2.3215625","1733.66796875","1733.6328125","470","470",".11",".66","182.448308270677","178.383458646617","26.2453007518797","26.7152255639098"
"24855","2147","980.1171875","980.390625","1026.953125","0","16.541328125","71.15","19.9633783474479","8.23529411764706","0","0","0","0","0","0","29.25","2.574","1.716","2.418","1.638","2.418","1.716","54.7777541623813","6","1","2.35875","1733.66796875","1733.6328125","470","470",".08",".67","181.884398496241","177.937030075188","29.8872180451128","26.7622180451128"
"24925","2145.75","980.1171875","980.390625","1024.4921875","0","16.95763671875","71.15","22.1225299458305","9.80392156862745","0","0","0","0","0","0","30","2.73","1.638","2.262","1.638","2.262","1.56","54.7826086248203","6","1","2.44109375","1733.66796875","1733.6328125","470","470",".105",".665","182.377819548872","178.336466165414","34.9389097744361","27.2556390977444"
"24995","2145.25","980.1171875","980.390625","1021.09375","0","21.17623046875","71.15","22.4811169604028","11.3725490196078","0","0","0","0","0","0","28.5","2.73","1.794","2.418","1.794","2.418","1.482","54.7826086248203","6","1","2.78640625","1733.66796875","1733.6328125","470","470",".535",".505","181.625939849624","177.678571428571","35.8552631578947","30.4981203007519"
"25066","2141.25","980.1171875","980.390625","1021.6015625","0","22.6471875","71.15","22.8412298771649","11.3725490196078","0","0","0","0","0","0","27.75","2.73","1.794","2.418","1.794","2.418","1.482","54.7680452375031","6","1","3.07859375","1733.66796875","1733.6328125","470","470",".06",".08","182.048872180451","178.054511278195","36.6071428571429","34.5864661654135"
"25136","2141.25","980.1171875","980.390625","1023.984375","0","22.56392578125","71.15","22.8412298771649","11.3725490196078","0","0","0","0","0","0","27.75","2.652","1.794","2.418","1.794","2.418","1.638","54.7631907750641","6","1","3.12640625","1733.66796875","1733.6328125","470","470",".055",".06","181.790413533835","177.81954887218","36.6541353383459","36.1372180451128"
"25206","2145.25","980.1171875","980.390625","1026.3671875","0","22.78595703125","71.15","22.8412298771649","11.3725490196078","0","0","0","0","0","0","27.75","2.73","1.794","2.418","1.872","2.574","1.716","54.7728996999422","6","1","3.12375","1733.66796875","1733.6328125","470","470",".11",".07","182.377819548872","178.336466165414","36.5366541353383","36.3486842105263"
"25276","2147.25","980.1171875","980.390625","1026.953125","0","23.00798828125","71.15","23.2013427939269","11.3725490196078","0","0","0","0","0","0","27.75","2.73","1.794","2.418","1.872","2.574","1.716","54.7874630872594","6","1","3.13171875","1733.66796875","1733.6328125","470","470",".63",".095","182.49530075188","178.43045112782","37.453007518797","36.4191729323308"
"25346","2146","980.1171875","980.390625","1029.5703125","0","23.56306640625","71.15","23.2013427939269","11.7647058823529","0","0","0","0","0","0","28.5","2.73","1.716","2.418","1.872","2.496","1.716","54.8020264745766","6","1","3.15828125","1733.66796875","1733.6328125","470","470",".6",".135","182.142857142857","178.148496240602","37.5","36.7951127819549"
"25416","2145.5","980.1171875","980.390625","1030.78125","0","23.7018359375","71.15","23.2013427939269","11.7647058823529","0","0","0","0","0","0","27.75","2.808","1.716","2.574","1.872","2.418","1.872","54.8117353994547","6","1","3.12375","1733.66796875","1733.6328125","470","470",".65",".56","182.448308270677","178.383458646617","37.453007518797","37.4295112781955"
"25486","2145.25","980.1171875","980.390625","1032.9296875","0","23.06349609375","71.15","23.2013427939269","11.7647058823529","0","0","0","0","0","0","27.75","2.808","1.716","2.574","1.872","2.418","1.872","54.8214443243328","6","1","3.03078125","1733.66796875","1733.6328125","470","470",".66",".665","182.260338345865","178.242481203008","37.5","37.1710526315789"
"25556","2147.25","980.1171875","980.3515625","1034.6875","0","23.23001953125","71.15","22.4811169604028","11.7647058823529","0","0","0","0","0","0","27.75","2.886","1.716","2.574","2.028","2.418","1.794","54.83600771165","6","1","3.091875","1733.66796875","1733.6328125","470","470",".47",".7","182.589285714286","178.524436090226","35.7377819548872","37.265037593985"
"25626","2147","981.3671875","980.390625","1037.3828125","0","23.2577734375","71.15","22.1225299458305","11.3725490196078","0","0","0","0","0","0","27.75","2.73","1.872","2.496","2.106","2.418","1.95","54.8602800238453","6","1","3.08921875","1733.66796875","1733.6328125","470","470",".075",".69","182.471804511278","178.406954887218","34.8919172932331","37.5"
"25696","2147.5","981.3671875","980.390625","1039.53125","0","22.00884765625","71.15","20.683604180972","10.1960784313726","0","0","0","0","0","0","27.75","2.652","2.028","2.496","2.028","2.496","1.95","54.8845523360406","6","1","2.96703125","1733.66796875","1733.6328125","470","470",".085",".675","182.988721804511","178.853383458647","31.5084586466165","36.5366541353383"
"25767","2149","981.3671875","980.390625","1040.1953125","0","18.539609375","71.15","17.625696192874","9.01960784313725","0","0","0","0","0","0","28.5","2.652","2.028","2.496","2.028","2.496","1.95","54.9088246482359","6","1","2.60578125","1733.66796875","1733.6328125","475","470",".62",".645","182.448308270677","178.383458646617","24.2011278195489","33.6701127819549"
"25837","2144.25","980.1171875","980.390625","1044.5703125","0","15.209140625","71.15","12.9488059815366","5.88235294117647","0","0","0","0","0","0","24","2.808","2.028","2.34","2.028","2.418","1.794","54.9185335731141","6","1","2.199375","1733.66796875","1733.6328125","475","470",".72",".695","182.49530075188","178.43045112782","17.7396616541353","29.4877819548872"
"25907","2147.25","980.1171875","980.390625","1045.46875","0","11.07380859375","71.15","12.5886930647745","5.49019607843137","0","0","0","0","0","0","27.75","2.886","1.95","2.496","2.028","2.34","1.638","54.9233880355531","6","1","1.774375","1733.66796875","1733.6328125","475","470",".75",".7","182.471804511278","178.453947368421","16.7763157894737","23.4022556390977"
"25977","2147.25","980.1171875","980.390625","1040.6640625","0","10.35220703125","71.15","12.5886930647745","5.49019607843137","0","0","0","0","0","0","33.75","2.886","1.95","2.496","2.028","2.34","1.638","54.9282424979922","6","1","1.71859375","1733.66796875","1733.6328125","475","475",".785",".72","182.565789473684","178.500939849624","16.1889097744361","19.9718045112782"
"26047","2146.5","980.1171875","980.390625","1039.0625","0","10.13017578125","71.15","12.5886930647745","5.49019607843137","0","0","0","0","0","0","27","3.042","1.95","2.496","1.872","2.184","1.716","54.9282424979922","6","1","1.66015625","1733.66796875","1733.6328125","475","475",".785",".71","182.424812030075","178.383458646617","15.7424812030075","18.3740601503759"
"26117","2136.75","980.1171875","980.390625","1037.6171875","0","10.46322265625","69.8","12.5886930647745","5.09803921568628","0","0","0","0","0","0","24.75","2.886","1.95","2.574","1.794","2.184","1.638","54.9233880355531","6","1","1.68140625","1733.66796875","1733.6328125","475","475",".71",".62","181.884398496241","177.913533834586","15.625","17.5516917293233"
"26187","2149.25","980.1171875","980.390625","1035.2734375","0","9.880390625","69.8","12.9488059815366","5.09803921568628","0","0","0","0","0","0","23.25","2.886","1.95","2.574","1.794","2.184","1.638","54.8991157233578","6","1","1.67609375","1733.66796875","1733.6328125","475","475",".085",".07","182.753759398496","178.500939849624","15.5075187969925","16.9407894736842"
"26257","2139.75","980.1171875","980.390625","1032.6171875","0","9.63060546875","69.8","12.9488059815366","5.09803921568628","0","0","0","0","0","0","23.25","2.964","2.106","2.73","1.716","2.184","1.794","54.8796978736016","6","1","1.6946875","1733.66796875","1733.6328125","475","475",".06",".06","181.672932330827","177.514097744361","15.5075187969925","16.5883458646617"
"26327","2142","980.1171875","980.390625","1030.625","0","9.4918359375","69.8","12.9488059815366","5.09803921568628","0","0","0","0","0","0","24.75","2.808","1.95","2.574","1.716","2.262","1.638","54.8602800238453","6","1","1.6734375","1733.66796875","1733.6328125","475","475",".065",".05","182.048872180451","177.890037593985","15.531015037594","16.0714285714286"
"26397","2143","980.1171875","980.390625","1029.6875","0","9.3253125","69.8","12.9488059815366","5.09803921568628","0","0","0","0","0","0","25.5","2.808","1.872","2.418","1.716","2.262","1.794","54.8457166365281","6","1","1.66546875","1733.66796875","1733.6328125","475","475",".08",".05","181.790413533835","177.65507518797","15.531015037594","15.906954887218"
"26468","2137","980.1171875","980.3515625","1027.0703125","0","8.96451171875","69.8","12.9488059815366","5.09803921568628","0","0","0","0","0","0","27.75","2.808","1.872","2.418","1.716","2.262","1.794","54.8165898618938","6","1","1.6415625","1733.66796875","1733.6328125","475","475",".1",".055","182.18984962406","178.007518796992","15.531015037594","15.4135338345865"
"26538","2135","980.1171875","980.3515625","1024.6875","0","8.96451171875","69.8","13.3089188982986","5.09803921568628","0","0","0","0","0","0","33.75","2.652","1.716","2.574","1.716","2.106","1.872","54.7874630872594","6","1","1.66015625","1733.66796875","1733.6328125","475","475",".125",".055","181.414473684211","177.34962406015","16.0479323308271","15.2255639097744"
"26608","2137.75","980.1171875","980.3515625","1024.375","0","9.29755859375","69.8","13.6690318150607","5.09803921568628","0","0","0","0","0","0","33.75","2.496","1.794","2.652","1.794","2.262","1.794","54.7486273877469","6","1","1.67609375","1733.66796875","1733.6328125","475","475",".475",".06","181.296992481203","177.232142857143","16.4943609022556","15.3195488721805"
"26678","2135","980.1171875","980.3515625","1022.96875","0","9.4918359375","69.8","14.3877317463951","5.09803921568628","0","0","0","0","0","0","34.5","2.496","1.794","2.652","1.794","2.262","1.794","54.7195006131125","6","1","1.69734375","1733.66796875","1733.6328125","475","475",".425",".06","181.437969924812","177.34962406015","17.4107142857143","15.2960526315789"
"26748","2130","980.1171875","980.3515625","1021.7578125","0","9.74162109375","69.8","14.3877317463951","5.49019607843137","0","0","0","0","0","0","33.75","2.418","1.95","2.496","1.794","2.418","1.95","54.6903738384781","6","1","1.72390625","1733.66796875","1733.6328125","475","475",".155",".055","181.156015037594","177.114661654135","17.4812030075188","15.812969924812"
